47,162,26730,4170,20.871,1.842,72300,3530,69390,4980,39290,4480
44,767,47000,3000,114.851,2.869,34680,4710,24480,2890,16780,2010
17,923,5570,-510,3.68,-0.454,32980,4880,30600,6200,19660,3040
39,705,63970,15880,37.996,8.394,26480,1150,22700,1250,19150,1060
54,129,2730,530,9.643,1.848,61630,7110,56850,4350,35980,4570
13,336,42590,-50,69.522,-3.02499,49940,2800,45440,1240,26850,2940
14,1054,26790,830,42.653,0.408001,41640,3610,38600,3250,21830,1440
4,950,44180,-7720,38.125,-7.097,35530,1610,32980,1630,20270,-500
50,320,36550,4420,10.018,1.067,101500,3070,83670,-590,38810,1690
36,129,6380,1230,14.477,-0.0889997,61720,9020,58050,8760,36490,10000
3,1054,101880,5590,40.316,1.477,44230,3080,40950,2190,22850,1420
26,71,28790,2370,26.314,2.23,55890,5180,50600,4340,28330,1800
37,810,817970,-27290,157.275,-8.73901,33720,2080,31260,1710,19260,1220
53,129,66030,13460,24.207,4.663,69910,4610,67320,4340,38000,620
41,432,6820,-480,7.549,-0.0380001,35190,5330,27380,3550,16900,1690
15,162,83210,-550,14.431,-0.253,77300,5000,73610,5120,41870,2960
23,129,134620,11810,40.517,1.763,94820,6210,91090,5090,51240,1410
16,950,110780,-10170,38.133,-5.252,48990,4910,45530,4670,25950,1540
6,432,36530,-4080,15.429,-2.747,49700,450,42680,780,19370,-630
25,71,159970,7000,58.597,0.380001,67730,7960,62300,7090,37900,3950
51,320,20070,-750,6.923,-0.542,93260,9670,75440,7380,41290,5850
29,293,15580,1830,16.519,1.52,36820,2280,34480,2720,21330,1510
34,705,354590,41340,40.244,3.335,27920,1080,23500,430,17860,1410
42,320,3530,450,7.611,0.887,87770,-7760,70840,-4750,35290,-7060
18,705,44350,9210,32.623,6.565,23120,2030,20510,1640,16310,1460
28,1298,28270,-10,63.77,-1.663,36460,3790,32520,3860,18550,2210
17,494,83700,7060,55.333,3.235,66710,7930,52270,4620,30320,3140
16,586,80590,-920,27.741,-1.497,27080,1290,24630,650,18280,640
14,612,12950,990,20.614,1.153,40000,2130,36540,1830,18860,1200
30,1298,84370,830,70.922,0.118996,35180,2360,30570,2090,18000,950
29,687,28500,-1150,30.226,-2.11,24290,1990,22250,2050,16630,1550
21,162,9120,-640,15.56,-1.014,71270,7200,68900,10230,41720,5920
38,810,254220,-8020,161.173,-10.75,32050,3900,28970,3230,18360,2210
46,336,690250,-17080,61.471,-7.274,48170,640,47200,300,19210,680
3,612,79480,1890,31.453,0.157,44630,3300,39880,1930,19810,760
8,1298,26170,2180,61.678,3.527,33030,1400,28870,460,18220,1350
17,653,127940,-1090,84.573,-3.133,19800,490,18480,1000,15960,340
4,586,36620,5020,31.601,4.063,23830,1550,21770,1040,16120,520
2,705,12490,3290,38.434,8.575,30040,2360,28930,2810,19700,2740
40,336,345100,3160,61.038,-0.323002,55570,3570,52480,4370,21770,800
43,129,34270,7570,18.264,3.453,66430,6140,62430,4810,34600,1290
29,1298,81730,1980,86.676,-0.308998,34260,-10,30760,900,18400,1710
47,222,10440,-1880,8.155,-2.239,57160,5450,52570,5910,27100,2610
28,293,10070,1420,22.716,2.703,36800,2660,34540,2380,19710,640
8,687,15270,1650,35.992,2.98,26830,1690,24010,1530,17380,1170
4,1054,51220,-1460,44.2,-1.702,38980,3000,35950,2430,21080,940
25,653,228640,12990,83.75,1.678,20950,-350,18730,-310,16010,1360
14,950,30220,-3880,48.107,-7.39,38640,620,36140,940,21780,-740
52,1130,40010,-2710,56.536,-4.126,36950,3600,33000,2710,18640,1250
26,653,103720,6610,94.805,6.271,19310,1170,18210,1710,15910,1630
30,293,10310,1160,8.67,0.917,49310,170,47490,-1170,29110,2530
3,950,109280,-24410,43.246,-10.679,41690,3400,37630,1920,23560,2050
8,293,6520,370,15.365,0.458,44300,1870,41500,800,27650,1700
28,687,18180,200,41.017,-0.578003,24800,2190,22460,1990,17390,2060
25,494,160390,5580,58.749,-0.167,77150,930,64720,1790,34720,1610
42,2,21430,1300,46.197,2.32,123840,14240,110860,13950,64380,8160
16,1054,125030,1120,43.037,-1.411,43660,2100,41150,2010,23490,1200
26,494,75140,3910,68.677,3.742,62230,4310,49060,1380,26710,1970
35,129,111160,16350,27.577,3.245,80550,6110,77910,6190,40260,1410
15,222,30450,-16620,5.28,-2.971,70320,1690,63780,3070,31100,-240
30,687,70820,4890,59.536,3.66,29360,2520,31010,4130,17530,580
51,2,135320,22140,46.69,6.117,114840,4290,103870,4150,54920,-1560
3,586,65400,-1770,25.882,-1.214,31030,3880,28790,3550,20250,2290
4,612,23990,830,20.703,0.519999,33890,2170,32010,2360,17940,1240
50,2,168100,12780,46.073,2.802,125460,14650,113930,14130,55400,8110
17,71,65460,7620,43.271,3.955,60980,6190,56370,5780,33100,2210
26,923,4640,70,4.241,0.072,30070,3790,28030,3730,17090,1600
32,1130,184210,-4390,47.609,-1.367,36380,1690,31330,340,18770,1240
25,923,3570,-1470,1.309,-0.611,31960,4480,29580,4440,18040,1480
21,222,4140,-640,7.058,-1.064,59270,2350,52270,3300,33300,2080
5,810,2444440,-102370,161.672,-13.576,39390,2680,36420,2480,20790,600
16,612,60390,3970,20.789,0.549999,37430,1870,35340,1700,18330,990
14,586,17780,150,28.3,-0.397001,26360,1950,24980,2080,17160,940
24,1130,432800,62180,106.241,11.061,35630,-1870,32390,-960,19390,-250
19,336,108130,-730,59.808,-2.447,48920,2940,47350,3660,22630,1770
7,129,46180,2250,28.05,1.409,86770,6350,83680,5250,47590,1510
8,129,13570,1780,31.982,3.417,86900,9330,85350,10050,50030,8740
11,810,637240,-64150,159.98,-20.365,33860,1820,30700,1150,18540,1120
35,293,49680,-6190,12.325,-2.014,41790,3640,40690,3740,24610,1900
51,1054,111810,5190,38.578,0.358997,51010,3700,48300,2550,27130,1350
21,71,21940,940,37.418,1.771,61310,5990,56750,6120,35090,3650
43,687,67150,-300,35.785,-1.628,22570,470,19950,-80,16220,1260
50,1054,142930,-4560,39.175,-1.913,46420,3210,43740,3500,24740,1460
3,320,18470,1300,7.308,0.383,88320,6100,69440,3670,35790,980
28,129,7310,1490,16.486,3.021,58120,6220,54970,5630,31010,3590
14,320,3830,40,6.102,-0.0579996,78750,8850,60660,4090,32530,1600
30,129,16140,1970,13.565,1.555,74400,9440,71320,8940,38010,4000
35,687,126930,2290,31.49,-0.495001,23220,730,21130,600,16360,1270
42,612,11730,1010,25.278,1.92,46220,1920,47160,580,20750,1110
19,705,46600,7160,25.772,3.215,22420,10,19480,360,16150,1460
43,293,21630,-420,11.528,-0.704,39440,3210,35960,2640,21640,1340
31,810,103310,-1940,164.776,-5.144,35240,2580,33430,2520,20260,990
17,222,12360,-1420,8.172,-1.194,58370,4910,53860,4520,30520,2250
53,1298,207260,2990,75.977,0.0329971,32630,770,30130,1040,18100,1070
12,810,10500,-370,175.212,-3.263,27240,980,23700,350,16690,1590
7,293,32790,710,19.917,0.462,51800,1350,48590,1480,27440,660
23,1298,162740,10810,48.981,1.037,36380,2050,32460,1610,19370,700
51,612,57280,-490,19.764,-0.944,51980,350,46060,-3510,22130,230
4,2,56070,7750,48.388,6.286,87810,8090,73600,5260,32440,-710
36,1298,44450,16480,100.925,21.822,42680,10240,40420,11010,21110,4310
25,162,50980,2320,18.674,0.153999,75040,6800,71300,7070,43130,3800
50,612,101420,9220,27.798,2.112,43060,1750,38310,1710,20120,1420
26,162,14640,-1160,13.378,-1.025,68250,8040,63470,7470,32360,2360
15,71,299620,-27890,51.965,-5.451,72370,5450,65190,6200,33730,3160
54,1298,24850,30,87.916,0.0599976,42790,6810,39290,6280,20520,3340
7,687,57800,-890,35.105,-0.489002,31350,1300,27990,700,18950,680
47,71,64670,12630,50.494,6.609,63090,5640,57640,5690,32320,-340
42,1054,14650,-830,31.57,-2.174,47050,4190,45000,4250,26710,2130
16,2,130460,26020,44.905,7.441,92990,2880,79970,2570,39910,-550
18,336,89040,-4880,65.498,-4.141,42490,2860,39560,1940,20080,1410
51,950,125460,-18890,43.287,-8.458,54270,3680,51270,3110,29160,1890
54,687,11440,190,40.484,0.649002,26850,1650,24110,1180,17030,1250
16,320,14760,1240,5.08,0.23,75980,6600,56670,5850,28910,970
53,293,34310,3280,12.578,1.042,43420,1360,41100,600,22560,-360
21,494,40930,4010,69.807,7.134,77160,6400,60410,3330,31200,1980
7,1298,90080,-530,54.707,-0.245998,35830,3000,32340,3050,19510,980
34,336,664400,-9870,75.406,-4.042,62820,5170,54640,3240,22750,940
33,1130,27770,-1470,35.235,-1.292,36940,3950,31010,2820,18180,860
23,293,75140,10400,22.617,2.187,46790,2960,42360,2860,24970,1700
